,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Variables,All Items,Food,Food Excl Food Servicing Services,Bread & Cereals,Meat,Fish & Seafood,"Milk, Cheese & Eggs",Oils & Fats,Fruits,Vegetables,"Sugar, Preserves & Confectionery",Non-alcoholic Beverages,Other Food,Food Servicing Services,Restaurant Food,Fast Food,Hawker Food (Incl. Food Courts),Catered Food,Clothing & Footwear,Housing & Utilities,Accommodation,Fuel & Utilities,Household Durables And Services,Household Durables,Household Services & Supplies,Health Care,"Medical Products, Appliances & Equipment",Medical & Dental Treatment,Transport,Private Road Transport,Public Road Transport,Other Travel & Transport,Communication,Recreation & Culture,Recreation & Entertainment,"Newspapers, Books & Stationery",Holiday Expenses,Education,Tuition & Other Fees,School Textbooks & Related Study Guides,Miscellaneous Goods & Services,Personal Care,Alcoholic Drinks & Tobacco,Personal Effects,Other Miscellaneous Expenditure,All Items Less Imputed Rentals On Owner-occupied Accommodation,All Items Less Accommodation,MAS Core Inflation Measure
1996 Aug,72.695,71.781,68.677,66.962,57.84,72.693,63.016,69.869,70.754,77.871,76.563,76.441,70.59,73.931,68.154,78.154,75.109,na,95.821,61.472,65.142,52.6,87.514,104.5,80.662,61.764,76.811,56.278,74.289,78.524,72.049,87.643,119.944,93.356,115.702,78.541,80.44,55.683,55.171,66.919,68.589,88.023,42.522,100.267,na,na,74.847,75.253
1996 Sep,72.728,71.65,68.322,67.019,57.793,72.98,63.739,69.715,71.451,72.852,76.792,76.669,70.557,74.021,68.201,78.373,75.202,na,96.694,61.472,65.142,52.6,87.543,104.621,80.638,61.914,76.95,56.433,74.483,78.841,72.049,87.643,119.588,93.21,115.799,78.632,79.898,55.688,55.171,67.014,68.859,88.249,42.522,102.324,na,na,74.887,75.262
1996 Oct,72.748,71.868,68.753,68.143,57.588,72.103,64.179,69.93,71.926,76.483,76.714,76.196,70.654,74.028,68.241,78.373,75.202,na,95.786,61.555,65.248,52.6,87.469,104.531,80.571,62.142,77.072,56.705,74.529,78.916,72.049,87.643,119.588,92.805,115.787,78.659,78.817,55.71,55.171,67.407,68.722,87.984,42.536,101.783,na,na,74.889,75.255
1996 Nov,72.923,71.661,68.221,68.291,57.391,71.801,64.266,69.861,71.795,72.695,76.74,75.85,70.65,74.141,68.439,78.373,75.299,na,96.128,61.796,65.248,53.838,87.375,104.528,80.419,62.125,77.012,56.705,74.835,79.43,72.049,86.817,119.588,93.874,115.608,78.659,81.873,55.714,55.175,67.407,69.551,88.076,43.932,101.497,na,na,75.102,75.434
1996 Dec,73.058,71.975,68.676,68.296,57.438,72.166,64.335,69.641,71.748,75.998,76.916,75.721,70.803,74.314,69.169,78.397,75.335,na,96.338,61.811,65.248,53.915,87.465,104.653,80.492,62.113,76.971,56.705,75.108,79.845,72.049,88.858,119.588,93.702,115.563,78.749,81.425,55.714,55.175,67.407,69.468,88.021,43.932,100.805,na,na,75.265,75.569
1997 Jan,73.212,72.054,68.833,68.648,57.828,76.283,64.385,69.315,71.083,68.787,76.99,76.124,70.837,74.316,69.132,78.397,75.347,na,97.484,62.07,65.554,54.009,87.497,104.746,80.488,62.158,77.002,56.755,75.796,80.953,72.08,88.867,118.333,92.634,115.086,78.743,79.126,55.957,55.434,67.407,69.59,88.288,43.932,101.091,na,na,75.39,75.579
1997 Feb,73.588,73.387,71.384,68.846,58.459,82.617,64.325,69.439,71.833,77.257,77.034,75.992,70.895,74.439,69.199,78.397,75.493,na,97.105,62.07,65.554,54.011,87.491,104.713,80.499,62.232,76.981,56.867,75.345,80.217,72.08,88.721,118.292,93.332,115.743,78.573,80.312,55.957,55.434,67.407,69.331,88.381,43.932,97.999,na,na,75.846,76.182
1997 Mar,73.226,72.34,69.403,70.472,58.185,75.011,63.87,69.68,70.59,73.967,77.268,75.65,70.892,74.319,69.039,75.477,75.568,na,97.838,62.076,65.556,54.034,87.402,104.458,80.503,62.239,77.076,56.839,75.057,79.746,72.08,88.669,118.292,92.664,115.3,78.607,79.024,56.094,55.579,67.407,69.675,88.346,43.932,101.933,na,na,75.406,75.741
1997 Apr,73.563,72.402,69.419,70.661,58.109,74.052,63.507,69.37,69.88,76.618,77.351,76.129,70.85,74.426,69.05,76.178,75.66,na,98.152,62.697,66.345,54.034,87.509,104.724,80.52,62.952,77.098,57.832,75.839,81.024,72.08,88.769,118.292,93.046,115.092,78.649,80.261,56.105,55.594,67.359,69.615,88.319,43.932,101.3,na,na,75.652,75.868
1997 May,73.714,72.53,69.674,70.938,57.943,75.055,63.435,69.259,69.969,76.604,77.473,76.623,70.911,74.428,69.457,74.281,75.68,na,98.503,62.483,66.343,52.944,87.422,104.51,80.506,63.181,77.215,58.107,76.796,82.591,72.08,88.769,118.292,92.993,115.02,78.624,80.213,56.105,55.594,67.359,69.736,88.346,43.918,102.604,na,na,75.836,75.89
1997 Jun,73.844,72.625,69.588,71.765,57.825,75.235,63.364,69.354,70.868,73.704,77.505,76.613,70.813,74.7,69.96,74.281,75.91,na,94.434,62.577,66.343,53.425,87.228,103.987,80.502,63.483,77.03,58.604,79.115,84.133,75.98,88.769,117.5,92.747,114.838,78.478,79.832,56.104,55.594,67.343,68.989,87.747,43.918,96.81,na,na,75.994,75.887
1997 Jul,74.132,72.87,69.754,71.827,57.72,75.549,63.373,69.236,69.662,75.884,77.444,76.515,70.901,75.019,69.985,76.756,76.163,na,93.684,63.707,66.887,57.037,87.222,103.98,80.495,63.506,77.111,58.604,79.363,84.539,75.98,88.769,117.5,91.685,114.559,78.478,77.322,57.227,56.787,67.343,68.775,87.362,43.922,96.035,na,na,76.231,76.105
1997 Aug,74.386,72.988,69.906,71.955,57.596,76.57,63.223,69.085,69.06,75.863,77.287,76.559,71.963,75.103,70.007,77.236,76.238,na,98.042,63.807,66.879,57.583,87.352,104.338,80.494,63.504,77.046,58.627,79.357,84.529,75.98,88.769,117.5,91.113,114.521,78.607,75.781,57.227,56.787,67.343,69.533,88.276,43.922,100.643,na,na,76.541,76.457
1997 Sep,74.541,73.009,69.94,72.234,57.56,76.56,63.184,69.06,69.031,75.606,77.391,76.696,73.282,75.11,69.813,77.251,76.298,na,98.5,63.808,66.88,57.583,87.477,104.416,80.653,64.532,77.111,60.044,79.388,84.58,75.98,88.769,117.5,91.646,114.525,78.607,77.195,57.227,56.787,67.343,70.136,88.141,44.879,101.591,na,na,76.729,76.663
1997 Oct,74.578,72.908,69.603,72.457,57.608,74.485,63.273,69.112,69.541,75.288,77.726,76.792,74.517,75.241,70.089,77.251,76.399,na,96.38,64.591,67.876,57.583,87.222,103.838,80.579,64.991,77.092,60.697,79.209,84.286,75.98,88.769,117.5,91.76,114.761,78.638,77.214,57.227,56.787,67.343,70.165,88.108,45.316,99.328,na,na,76.568,76.515
1997 Nov,74.631,72.944,69.502,72.582,57.368,73.621,62.973,69.099,70.55,75.704,77.646,76.499,74.556,75.41,70.524,77.25,76.509,na,97.827,64.73,67.876,58.293,87.278,104.153,80.483,64.957,76.972,60.697,78.96,83.879,75.98,88.769,113.415,92.049,114.791,78.633,77.955,57.243,56.787,67.62,70.185,87.837,45.31,100.635,na,na,76.632,76.643
1997 Dec,74.554,72.98,69.41,72.541,56.926,73.09,62.404,68.897,70.658,77.142,77.735,76.372,74.616,75.57,70.862,78.557,76.546,na,98.005,64.736,67.884,58.295,87.22,104.058,80.445,65,77.122,60.697,78.365,82.905,75.98,88.769,113.415,91.96,114.503,78.609,78.057,57.233,56.787,67.455,70.098,88.243,45.31,98.196,na,na,76.536,76.648
1998 Jan,74.324,73.487,70.344,72.474,56.949,76.843,61.789,68.347,70.551,79.2,78.133,76.481,75.452,75.737,70.945,78.654,76.741,na,96.397,64.907,67.998,58.72,87.458,104.425,80.496,65.688,77.55,61.489,74.52,76.577,75.959,90.482,113.267,92.583,115.18,78.613,77.358,58.758,58.396,67.78,70.165,88.418,45.256,97.591,na,na,76.231,77.051
1998 Feb,74.276,73.237,69.762,72.376,56.954,75.123,61.821,68.442,70.95,77.24,77.697,76.109,75.412,75.774,70.921,78.654,76.796,na,96.495,65.211,67.975,60.222,87.372,104.237,80.477,65.784,77.462,61.663,74.754,76.934,75.974,90.881,112.994,91.771,114.861,78.639,75.981,58.738,58.375,67.78,70.23,88.475,45.421,97.366,na,na,76.177,76.948
1998 Mar,73.894,72.849,68.928,72.375,56.794,70.986,63.056,68.403,70.599,76.915,77.431,76.102,75.485,75.771,70.956,78.793,76.771,na,96.051,65.209,67.973,60.222,87.233,103.856,80.502,65.865,77.509,61.758,74.315,76.157,76.128,90.636,112.697,89.331,114.518,78.652,71.408,58.787,58.426,67.78,70.812,88.34,46.414,99.459,na,na,75.716,76.522
1998 Apr,73.936,72.844,68.888,72.464,56.885,70.891,63.771,68.83,70.7,75.612,77.727,76.198,75.676,75.797,70.985,78.823,76.794,na,96.591,65.29,68.079,60.222,88.083,103.912,81.968,65.813,77.273,61.78,74.198,76.049,76.128,86.907,112.647,89.017,114.594,78.661,70.73,59.043,58.693,67.78,70.78,88.44,46.424,98.004,na,na,75.746,76.568
1998 May,73.762,73.127,69.475,72.352,56.877,71.148,63.865,69.127,70.109,80.393,77.804,76.569,75.887,75.816,71.09,78.823,76.794,na,96.556,64.398,68.068,56.08,87.951,103.493,82.032,65.818,77.292,61.78,74.347,76.288,76.128,86.837,112.434,88.184,114.363,78.661,69.254,59.043,58.693,67.78,70.853,88.737,46.472,97.489,na,na,75.539,76.306
1998 Jun,73.702,72.976,69.095,72.4,56.868,70.568,63.433,69.521,69.65,78.88,77.701,76.483,75.76,75.863,71.133,78.823,76.846,na,94.763,64.377,68.041,56.08,87.709,103.053,81.917,65.838,77.345,61.787,74.528,76.58,76.128,86.644,112.848,88.549,114.489,78.617,69.895,59.023,58.672,67.78,70.665,88.507,46.47,95.963,na,na,75.471,76.193
1998 Jul,73.777,72.88,68.872,72.412,56.977,70.47,63.474,69.691,70.847,75.774,77.768,76.711,75.791,75.878,71.225,78.714,76.851,na,94.549,64.989,68.02,59.023,87.634,102.862,81.921,65.821,77.034,61.89,74.564,76.643,76.128,86.471,112.906,87.502,114.37,78.617,67.914,60.041,59.736,67.78,70.829,88.837,46.519,95.963,na,na,75.566,76.292
1998 Aug,73.668,72.769,68.618,72.249,57.009,70.086,63.158,69.643,72.014,73.685,77.865,76.797,75.693,75.891,71.274,78.874,76.841,na,95.953,64.987,68.02,59.014,87.8,103.244,81.943,65.998,77.106,62.111,73.548,75.047,76.128,85.177,112.812,87.469,114.377,78.65,67.835,60.06,59.755,67.78,70.994,88.864,46.498,97.7,na,na,75.435,76.335
1998 Sep,73.599,72.767,68.58,72.153,56.836,69.467,63.105,70.205,72.524,74.103,77.923,77.174,75.634,75.919,71.298,78.874,76.874,na,95.808,64.987,68.019,59.014,87.468,102.376,81.972,66.086,77.241,62.18,72.959,74.105,76.128,85.385,112.878,87.81,113.914,78.618,68.857,60.055,59.75,67.78,70.987,88.903,46.516,97.414,na,na,75.351,76.351
1998 Oct,73.484,72.683,68.338,72.328,56.746,69.285,62.809,70.432,71.665,72.944,78.604,77.428,75.802,75.972,71.297,78.874,76.945,na,95.456,64.843,67.835,59.009,87.829,102.42,82.58,66.014,76.99,62.18,72.662,73.65,76.128,84.411,112.968,87.533,113.219,78.832,68.762,60.061,59.756,67.78,70.977,88.968,46.512,97.091,na,na,75.249,76.288
1998 Nov,73.651,72.965,68.833,71.728,56.668,68.344,62.681,70.592,70.879,80.552,78.394,77.011,75.781,76.069,71.325,79.364,77.023,na,96.078,64.841,67.832,59.009,87.901,102.685,82.519,66.044,77.096,62.18,72.507,73.389,76.128,85.079,112.968,88.212,112.41,78.918,70.674,60.061,59.756,67.78,71.38,88.746,47.777,96.452,na,na,75.452,76.55
1998 Dec,73.489,72.573,67.957,71.597,56.232,68.646,62.337,70.509,70.722,74.142,78.307,76.898,75.732,76.094,71.417,79.364,77.033,na,95.231,64.836,67.825,59.009,87.721,102.334,82.451,66.033,77.153,62.141,72.176,72.855,76.128,85.32,112.968,88.615,112.012,78.949,71.755,59.986,59.678,67.78,71.407,88.795,47.779,96.592,na,na,75.256,76.393
1999 Jan,73.642,73.288,69.514,71.466,56.391,70.357,62.472,70.201,70.795,84.137,78.17,76.752,75.603,76.082,71.439,79.364,77.012,na,95.755,64.405,67.373,58.624,87.734,102.365,82.452,66.18,76.958,62.428,72.09,72.695,76.178,85.218,111.674,88.091,111.747,78.909,70.923,61.824,61.598,67.78,71.434,88.967,47.782,96.223,na,na,75.531,76.724
1999 Feb,73.733,73.45,69.751,71.505,56.588,75.833,62.102,70.036,71.584,76.366,78.402,76.351,75.486,76.179,71.576,79.364,77.107,na,95.425,64.409,67.378,58.624,88.043,103.17,82.424,66.177,76.949,62.428,72.045,72.619,76.178,85.396,111.674,88.492,111.415,78.963,71.945,61.831,61.605,67.78,71.594,89.36,47.826,96.223,na,na,75.641,76.856
1999 Mar,73.51,72.858,68.477,71.537,56.878,69.238,62.164,70.167,71.905,75.824,78.539,76.633,75.491,76.176,71.503,79.364,77.122,na,95.43,64.409,67.378,58.624,87.704,102.268,82.468,66.178,76.952,62.428,71.942,72.718,75.684,85.349,111.674,88.3,111.253,78.909,71.699,61.843,61.629,67.5,71.495,89.207,47.845,95.667,na,na,75.371,76.539
1999 Apr,73.7,73.49,69.821,71.547,63.006,69.204,62.127,70.234,71.761,77.717,78.399,76.853,75.489,76.192,71.451,79.364,77.157,na,95.77,63.909,66.729,58.624,87.841,102.476,82.562,65.947,76.959,62.098,72.479,73.568,75.684,85.687,111.249,88.473,111.058,78.986,72.165,61.838,61.624,67.5,71.97,89.288,47.882,97.273,na,na,75.731,76.843
1999 May,73.869,73.719,70.167,71.474,64.511,70.342,62.372,70.236,72.411,75.674,78.374,76.898,75.713,76.319,71.918,79.351,77.208,na,94.9,63.909,66.729,58.624,87.738,102.244,82.546,65.969,77.013,62.108,73.218,74.74,75.684,85.992,111.249,88.689,111.376,79.032,72.344,61.908,61.697,67.5,72.114,89.574,47.871,97.742,na,na,75.934,76.933
1999 Jun,73.796,73.776,70.259,71.486,63.417,73.299,62.372,70.206,72.371,73.261,78.617,76.623,75.73,76.345,71.992,79.369,77.224,na,92.11,63.909,66.729,58.624,87.571,101.798,82.566,65.95,76.919,62.119,73.636,75.399,75.684,86.408,111.249,88.204,111.051,78.977,71.641,62.014,61.809,67.5,71.934,89.661,47.864,95.548,na,na,75.846,76.755
1999 Jul,73.898,73.917,70.499,71.417,63.377,73.737,62.629,69.98,72.308,74.487,78.762,76.565,76.254,76.402,71.967,79.376,77.307,na,93.986,64.116,66.161,61.641,87.59,101.769,82.621,66.108,77.013,62.304,73.42,75.059,75.684,86.23,111.427,87.983,110.928,78.97,71.294,62.014,61.809,67.5,71.847,89.251,47.885,96.08,na,na,76.083,77.064
1999 Aug,73.944,73.737,70.087,71.204,63.105,73.277,62.585,69.488,71.861,73.161,78.794,76.46,76.124,76.422,72.094,79.232,77.313,na,93.837,64.115,66.16,61.641,87.606,101.803,82.626,66.065,76.859,62.305,74.135,76.173,75.684,87.519,111.427,87.773,110.697,78.888,71.072,62.215,62.018,67.5,72.006,89.62,47.93,96.134,na,na,76.138,76.993
1999 Sep,73.916,73.58,69.72,71.199,62.834,71.345,62.429,69.741,71.336,74.462,78.353,76.266,76.062,76.446,71.976,79.232,77.377,na,93.304,64.115,66.16,61.641,87.49,101.609,82.557,66.026,76.651,62.335,74.619,76.672,76.178,87.955,111.427,87.416,109.947,78.919,70.907,62.215,62.018,67.5,72.107,89.961,48.048,95.321,na,na,76.104,76.894
1999 Oct,73.861,73.567,69.737,71.461,62.721,71.241,61.989,69.296,70.873,75.602,78.089,75.958,76.041,76.408,71.687,79.4,77.385,na,91.786,63.907,65.89,61.641,87.527,101.606,82.626,66.136,76.588,62.517,74.942,77.19,76.178,87.842,111.226,87.52,109.947,78.971,71.101,62.095,61.893,67.5,72.013,89.839,48.043,94.782,na,na,76.092,76.816
1999 Nov,73.915,73.695,69.933,71.509,63.046,71.394,61.99,68.981,71.08,76.432,78.183,75.704,75.763,76.477,71.687,79.4,77.479,na,92.706,63.902,65.883,61.641,87.477,101.577,82.558,66.051,76.459,62.45,74.705,76.793,76.178,88.73,111.089,87.783,109.821,78.968,71.713,62.095,61.893,67.5,72.141,89.827,48.008,96.303,na,na,76.158,76.939
1999 Dec,73.987,73.699,69.901,71.567,63.204,71.917,62.029,68.682,71.41,74.965,77.982,75.242,75.736,76.512,71.8,79.574,77.48,na,92.477,63.902,65.883,61.641,87.186,101.139,82.355,66.078,76.548,62.45,74.874,77.041,76.127,91.052,110.936,88.616,110.007,78.901,73.24,62.095,61.893,67.5,72.094,89.963,47.964,95.512,na,na,76.245,77.007
2000 Jan,74.314,74.272,71,71.779,63.921,75.353,62.352,68.676,71.001,76.95,77.35,75.83,75.686,76.629,72.139,79.681,77.54,na,92.251,64.702,65.801,65.685,87.22,101.033,82.49,66.128,76.568,62.513,75.06,77.254,76.333,89.798,110.326,88.246,109.922,78.913,72.566,62.452,62.283,67.094,72.059,89.932,47.942,95.212,na,na,76.657,77.45
2000 Feb,74.668,75.142,72.68,71.834,66.477,81.567,62.36,68.605,71.149,76.339,77.148,76.067,75.625,76.799,72.582,79.725,77.65,na,92.339,64.701,65.801,65.685,87.279,101.041,82.589,66.213,76.716,62.574,75.622,78.152,76.333,89.75,110.446,88.439,109.718,78.878,73.108,62.455,62.287,67.094,72.015,89.937,47.929,94.796,na,na,77.084,77.824
2000 Mar,74.411,73.947,70.2,71.374,64.921,73.045,62.068,68.237,70.834,73.53,77.126,76.266,75.731,76.715,72.239,79.725,77.625,na,93.702,64.738,65.801,65.858,87.22,100.896,82.589,66.187,76.623,62.575,75.399,77.794,76.367,89.011,110.418,88.073,109.575,78.862,72.494,62.466,62.298,67.094,73.714,90.352,50.908,97.076,na,na,76.774,77.518
2000 Apr,74.519,73.862,70.168,71.491,65.003,72.138,61.886,67.663,69.89,75.816,76.636,75.9,75.844,76.583,71.575,79.725,77.622,na,93.427,64.793,65.801,66.113,87.24,100.91,82.613,66.209,76.572,62.626,75.995,78.737,76.367,89.377,110.132,88.746,109.799,78.892,73.651,62.667,62.508,67.094,73.333,89.656,50.954,95.356,na,na,76.904,77.552
2000 May,74.249,73.863,70.213,71.404,64.971,72.373,61.783,67.55,71.238,74.736,76.857,76.351,75.358,76.547,71.46,79.725,77.603,na,91.981,65.08,65.801,67.456,87.295,100.935,82.692,66.555,76.391,63.192,74.668,76.614,76.367,89.643,107.19,88.07,108.959,78.82,72.95,63.227,63.093,67.094,73.203,89.542,50.928,94.558,na,na,76.579,77.438
2000 Jun,74.371,73.906,70.222,71.285,64.274,73.866,61.348,67.136,71.373,74.049,76.072,76.293,75.316,76.62,71.68,80.079,77.611,na,90.112,65.08,65.801,67.456,86.95,100.309,82.526,66.66,76.349,63.357,75.741,77.276,78.315,90.23,106.948,88.921,108.529,79.001,74.899,63.233,63.098,67.094,72.568,89.283,50.937,93.212,na,na,76.726,77.525
2000 Jul,74.752,73.771,69.829,71.096,63.88,75.283,61.049,66.874,69.929,71.025,76.493,75.796,75.045,76.707,71.782,80.079,77.702,na,92.214,65.793,65.891,70.473,87.221,100.497,82.874,66.715,76.289,63.459,76.498,77.921,79.388,89.846,106.897,88.685,108.282,79.36,74.518,64.464,64.427,66.109,72.968,89.723,50.937,95.622,na,na,77.168,77.945
2000 Aug,75.145,73.926,70.093,71.014,63.87,75.176,60.905,66.563,69.524,74.348,76.95,74.873,75.025,76.767,71.727,80.061,77.8,na,93.382,66.953,65.892,75.904,87.211,100.719,82.697,67.013,76.657,63.732,76.762,78.345,79.388,89.773,106.687,88.754,108.317,79.415,74.613,64.464,64.427,66.109,73.219,89.955,50.947,96.493,na,na,77.643,78.431
2000 Sep,75.163,73.59,69.325,71.3,63.735,73.679,60.753,66.199,68.52,71.079,77.2,75.418,75.029,76.804,71.826,80.093,77.821,na,94.835,67.01,65.894,76.169,87.014,100.378,82.592,67.014,76.66,63.731,77.297,79.187,79.388,90.315,106.641,88.52,108.158,79.419,74.268,64.464,64.427,66.109,73.39,89.907,51.83,94.378,na,na,77.664,78.354
2000 Oct,75.221,73.597,69.243,71.521,63.809,72.708,60.62,65.032,68.646,71.848,77.163,75.413,75.072,76.888,72.178,80.115,77.841,na,94.206,67.203,66.13,76.221,87.05,100.332,82.689,67.381,76.716,64.228,77.213,79.059,79.388,90.031,106.641,88.709,107.897,79.313,74.862,64.537,64.504,66.109,73.553,89.884,51.778,96.373,na,na,77.686,78.395
2000 Nov,75.386,73.7,69.422,71.734,63.775,72.714,60.59,64.816,68.832,72.201,77.076,77.162,75.44,76.923,72.426,80.115,77.824,na,94.754,67.26,66.132,76.478,87.026,100.163,82.766,67.448,76.936,64.235,76.497,77.896,79.388,90.974,106.623,90.62,108.776,79.313,77.991,64.581,64.504,67.15,74.081,91.255,51.75,96.893,na,na,77.887,78.759
2000 Dec,75.513,73.898,69.682,71.797,63.814,73.107,60.67,64.723,68.928,73.299,77.214,77.494,75.194,77.069,72.633,80.808,77.901,na,93.923,67.319,66.135,76.743,87.008,100.072,82.799,67.688,76.928,64.578,76.746,78.289,79.388,91.243,106.277,91.137,108.525,79.313,79.197,64.581,64.504,67.15,74.15,91.796,51.753,95.585,na,na,78.039,78.882
2001 Jan,75.792,75.446,72.572,71.807,65.05,82.809,60.704,64.478,69.439,78.773,77.289,77.451,74.933,77.453,73.785,81.684,78.037,na,92.591,67.509,66.382,76.745,87.02,100.045,82.839,68.154,76.939,65.233,75.865,76.832,79.506,90.675,105.892,90.401,108.443,79.258,77.817,65.012,64.954,67.15,74.102,91.809,51.703,95.188,na,na,78.326,79.382
2001 Feb,75.649,74.582,70.536,71.582,64.327,75.025,60.834,64.501,70.017,75.651,77.148,77.69,74.869,77.601,73.785,81.692,78.238,na,93.212,68.155,66.383,79.771,86.919,99.949,82.729,68.155,76.943,65.233,75.609,76.433,79.506,90.226,105.892,90.044,108.472,79.356,77.065,65.05,64.994,67.15,74.358,91.978,51.817,96.683,na,na,78.153,79.235
2001 Mar,75.784,74.173,69.553,71.476,64.204,72.93,60.823,63.997,70.465,70.845,77.31,78.151,74.872,77.687,73.841,81.714,78.338,na,94.882,68.154,66.381,79.771,86.937,99.755,82.9,68.178,77.026,65.232,76.272,77.496,79.506,89.957,105.663,89.882,108.14,79.527,76.944,65.061,65.006,67.15,76.432,92.137,56.232,97.171,na,na,78.316,79.291
2001 Apr,75.992,74.301,70.035,71.076,64.381,72.835,61.171,63.767,71.101,74.626,76.961,77.968,75.101,77.511,73.201,80.579,78.374,na,94.875,68.154,66.381,79.771,86.906,99.752,82.846,68.504,77.205,65.621,76.333,77.579,79.506,90.623,105.663,91.459,108.081,79.646,80.068,65.478,65.396,68.184,76.176,91.553,56.216,96.684,na,na,78.568,79.565
2001 May,75.685,74.382,70.138,70.93,64.339,73.599,61.199,63.076,70.734,74.827,77.008,78.17,75.148,77.571,72.969,82.089,78.375,na,94.109,66.936,66.381,74.061,86.806,99.53,82.827,68.662,77.296,65.807,76.018,77.074,79.506,90.804,105.71,91.562,108.049,79.8,80.255,65.467,65.385,68.184,76.003,91.67,56.222,95.647,na,na,78.198,79.211
2001 Jun,75.271,74.29,69.815,70.942,64.428,74.394,61.556,63.199,70.6,70.421,76.746,78.453,75.191,77.678,73.286,82.158,78.43,na,89.992,66.936,66.382,74.061,86.563,98.97,82.796,68.803,77.739,65.827,74.202,74.178,79.506,90.701,105.679,91.918,108.196,79.971,80.803,65.467,65.385,68.184,75.621,91.76,56.193,92.383,na,na,77.697,78.993
2001 Jul,75.722,74.3,69.769,70.777,63.836,75.295,61.744,62.782,70.527,69.692,76.9,78.434,75.091,77.737,73.594,82.187,78.426,na,94.431,66.92,66.361,74.061,86.817,99.661,82.755,68.937,77.789,65.996,75.592,75.977,80.335,89.644,105.588,91.542,107.871,80.164,80.248,66.941,66.863,69.567,76.325,92.631,56.23,96.061,na,na,78.247,79.398
2001 Aug,75.678,74.333,69.796,70.353,63.802,75.147,61.786,63.567,69.99,71.662,76.626,77.172,75.06,77.775,73.536,82.187,78.493,na,93.424,66.919,66.36,74.061,86.77,99.673,82.662,68.917,77.722,65.995,75.664,76.095,80.335,89.466,105.098,91.515,107.737,80.16,80.296,66.97,66.893,69.567,76.09,92.721,56.165,95.398,na,na,78.193,79.323
2001 Sep,75.573,74.046,69.208,70.133,63.472,74.369,61.664,63.808,69.403,69.612,76.519,76.853,75.094,77.748,73.468,82.187,78.473,na,94.465,66.755,66.36,73.288,86.68,99.535,82.6,68.92,77.695,66.011,75.61,76.01,80.335,89.413,105.16,91.518,107.344,80.4,80.525,66.974,66.893,69.68,75.873,92.202,56.139,95.206,na,na,78.066,79.189
2001 Oct,75.383,74.015,69.062,70.487,63.767,73.294,61.692,63.27,69.105,69.296,76.548,77.579,75.103,77.818,73.637,82.187,78.524,na,92.944,66.707,66.298,73.288,86.604,99.021,82.832,69.032,77.805,66.124,74.974,75.014,80.335,88.579,104.982,91.447,107.092,80.345,80.583,66.998,66.918,69.68,75.488,92.3,55.908,91.907,na,na,77.849,79.065
2001 Nov,75.224,74.18,69.474,70.458,63.765,72.919,61.331,62.937,69.307,73.757,76.244,77.132,75.3,77.769,73.477,82.187,78.5,na,93.293,66.363,66.298,71.679,86.63,99.208,82.744,69.028,77.801,66.12,73.984,73.448,80.335,87.931,104.965,91.199,107.24,80.831,79.854,66.998,66.918,69.68,75.773,92.3,55.884,95.12,na,na,77.657,79.035
2001 Dec,75.068,73.844,68.608,70.094,63.666,72.656,61.104,62.998,68.728,68.546,76.227,76.876,74.877,77.89,73.669,82.369,78.596,na,93.026,66.365,66.3,71.679,86.477,99.137,82.525,69.065,77.929,66.12,73.39,72.496,80.335,88.084,104.863,91.695,107.105,80.964,80.899,67.002,66.918,69.777,75.708,92.246,55.847,94.547,na,na,77.469,78.936
2002 Jan,74.959,74.513,69.758,69.07,64.288,74.487,61.396,63.222,69.505,74.374,76.01,77.39,74.971,78.141,73.927,82.509,78.856,na,91.122,65.55,66.141,68.436,86.253,98.716,82.429,69.099,77.969,66.152,73.582,72.855,80.259,87.5,104.829,91.038,106.953,80.996,79.703,67.192,67.071,70.802,75.177,91.177,55.85,93.018,na,na,77.368,78.782
2002 Feb,75.18,75.03,70.727,68.638,66.284,79.02,61.681,61.932,69.939,72.432,75.583,76.854,74.821,78.268,73.937,82.91,78.989,na,91.178,65.55,66.141,68.436,86.299,98.793,82.455,69.1,77.975,66.152,73.79,73.203,80.259,86.76,104.995,91.244,106.911,80.966,80.149,67.197,67.077,70.802,75.469,91.958,55.857,93.108,na,na,77.636,79.042
2002 Mar,75.11,74.141,68.743,68.628,65.308,72.819,61.508,61.704,69.941,67.661,76.503,77.191,75.005,78.323,73.975,82.91,79.053,na,94.653,65.55,66.141,68.436,86.073,98.294,82.411,70.671,78.092,68.33,74.053,73.636,80.259,86.122,105.379,90.985,107.016,81.018,79.548,67.206,67.086,70.802,75.422,91.18,55.855,95.509,na,na,77.551,78.902
2002 Apr,75.19,74.244,68.921,68.012,64.942,71.899,61.039,61.549,69.869,72.725,76.184,76.926,75.036,78.361,73.916,82.997,79.112,na,94.423,65.364,65.9,68.436,86.333,98.69,82.587,70.767,78.479,68.308,74.573,74.445,80.259,87.08,105.379,91.103,106.976,81.018,79.81,67.146,67.023,70.802,75.451,91.833,55.906,94.913,na,na,77.696,78.96
